x,y,z_srtm
483741.28,9200837.60,46.80
517290.60,9218085.89,46.81
485143.89,9202546.21,46.81
513822.39,9214189.76,46.83
514088.83,9215564.13,46.84
506397.89,9217390.02,46.84
509945.12,9217404.13,46.84
517649.25,9217242.54,46.84
518540.03,9218728.95,46.85
513797.69,9217863.03,46.86
520772.09,9218331.08,46.88
517408.90,9217632.19,46.88
481894.29,9204604.81,46.90
513598.86,9216026.50,46.91
514627.49,9214182.36,46.93
520312.51,9219128.38,46.93
484683.52,9200000.34,46.95
507707.22,9217863.70,46.96
518141.83,9217491.23,46.96
505052.08,9216476.11,46.97
508970.80,9213719.14,46.98
512419.56,9214185.22,47.00
515881.49,9215102.52,47.00
518235.21,9218570.23,47.00
516154.16,9218544.49,47.00
511769.83,9214642.90,47.01
516557.50,9216954.66,47.02
503041.28,9217386.44,47.02
505284.10,9216935.05,47.04
509953.15,9218326.25,47.04
482818.35,9199967.49,47.04
514404.69,9216482.29,47.05
518820.41,9217327.01,47.06
516431.96,9217871.08,47.08
516666.20,9218298.55,47.10
485138.62,9203870.14,47.11
518389.31,9218651.16,47.16
502356.07,9216468.43,47.21
501906.23,9216937.10,47.21
483722.55,9198370.72,47.21
484230.52,9202245.89,47.22
478545.80,9229189.32,47.23
508809.22,9213718.79,47.24
515022.13,9216018.66,47.24
485141.92,9204460.07,47.24
516212.04,9217558.60,47.28
516859.32,9216030.12,47.29
521772.52,9217794.86,47.29
519950.81,9218943.53,47.29
509131.45,9213720.91,47.30
517655.07,9217881.91,47.31
484664.53,9206966.78,47.35
504199.26,9217852.43,47.37
520498.88,9219218.90,47.37
515599.09,9216952.02,47.38
501825.09,9217402.06,47.41
513363.04,9217418.99,47.41
517615.49,9217422.15,47.42
516837.49,9217874.89,47.42
508983.25,9213252.53,47.43
518249.56,9216962.94,47.43
516365.72,9217632.87,47.44
484187.72,9207344.22,47.46
518816.74,9217413.29,47.48
519448.23,9218167.39,47.52
516668.87,9217782.00,47.52
511082.26,9216478.12,47.53
518161.75,9216479.95,47.56
518787.89,9217829.45,47.59
483743.52,9201764.07,47.60
518628.48,9216964.01,47.61
517744.59,9218848.22,47.61
517567.93,9218755.56,47.63
483741.15,9202134.22,47.64
517486.29,9217159.15,47.66
481412.66,9205825.18,47.66
504666.94,9216472.36,47.67
518091.94,9216960.70,47.67
501202.05,9216003.02,47.68
513372.85,9214643.75,47.70
520686.57,9219311.39,47.73
516824.07,9217853.92,47.73
518214.17,9217415.17,47.74
517247.73,9217882.23,47.77
510378.57,9217857.74,47.78
481888.76,9208702.47,47.79
519001.44,9217418.05,47.80
519020.91,9217412.65,47.81
519277.94,9218080.91,47.82
515052.80,9214650.31,47.83
518063.06,9216959.66,47.85
482356.14,9202562.98,47.89
506200.47,9217390.20,47.90
485140.35,9202921.65,47.90
518819.90,9216961.20,47.91
517135.29,9218004.38,47.91
514994.30,9216485.06,47.92
502934.14,9216459.41,47.96
511942.98,9214645.46,47.97
483736.43,9204746.45,47.97
520207.45,9219083.23,47.97
511594.63,9214643.56,47.98
481879.83,9207392.05,47.99
510908.13,9214642.62,48.00
516516.21,9217708.79,48.00
472435.99,9214117.24,48.01
512116.10,9214648.48,48.02
515430.02,9216023.88,48.02
482352.35,9202755.11,48.02
480949.39,9204929.82,48.03
517862.39,9216497.46,48.04
518696.04,9218808.28,48.04
484199.28,9206527.03,48.04
519769.49,9219362.64,48.05
483291.11,9199647.57,48.05
520644.12,9218777.13,48.06
515634.88,9216026.52,48.07
505372.52,9217860.11,48.08
512052.94,9213715.64,48.09
481405.23,9210993.41,48.12
501585.45,9216469.31,48.14
520402.60,9219045.57,48.14
512860.36,9213708.37,48.19
505632.00,9216484.60,48.19
517446.64,9218166.95,48.19
483737.72,9207172.66,48.20
499982.33,9218308.43,48.23
518626.46,9217744.66,48.24
473903.30,9214120.26,48.28
516360.81,9216953.04,48.31
483741.16,9206795.89,48.31
519615.13,9218253.66,48.32
481886.39,9208140.88,48.32
517919.91,9218408.81,48.33
518078.41,9218489.59,48.33
519113.57,9217997.29,48.34
482822.64,9197555.49,48.34
484215.08,9198512.64,48.35
483754.66,9198395.29,48.36
507684.47,9218320.78,48.38
508349.99,9218324.95,48.39
520874.32,9219406.38,48.39
514208.12,9216481.73,48.43
518948.02,9217913.03,48.43
482801.91,9206061.91,48.43
511892.19,9213716.08,48.45
500318.46,9218310.40,48.45
504854.94,9216474.12,48.46
519181.20,9217510.21,48.48
480950.29,9204742.88,48.49
517864.68,9219490.47,48.51
484204.44,9206123.56,48.52
483297.25,9198244.46,48.52
481886.54,9208326.80,48.54
518464.78,9217659.80,48.55
517385.83,9218662.28,48.57
483291.67,9199449.17,48.57
481890.82,9204420.30,48.57
502698.16,9216936.82,48.58
484193.38,9207136.22,48.60
481408.11,9204839.90,48.60
519634.92,9217414.89,48.61
510734.93,9218330.48,48.63
482818.89,9200701.64,48.64
519773.70,9218851.85,48.65
484210.10,9204911.92,48.65
518414.11,9217412.33,48.66
482815.92,9204758.35,48.66
519456.14,9219196.15,48.68
520473.44,9218689.44,48.69
516979.93,9217927.24,48.70
517781.25,9219391.52,48.73
519011.57,9216958.04,48.75
518323.83,9216559.33,48.78
482357.17,9202371.87,48.78
517416.11,9217423.87,48.81
515616.72,9214648.69,48.83
519226.49,9217411.43,48.85
515977.21,9216954.91,48.86
517372.77,9216579.88,48.86
502007.83,9217843.17,48.87
520562.70,9219763.66,48.87
519027.91,9219292.32,48.88
519942.00,9217382.13,48.91
514009.18,9216479.67,48.92
519837.61,9217417.02,48.92
519714.18,9217785.69,48.93
480961.00,9209962.54,48.93
517552.23,9216676.07,48.96
504237.28,9218315.12,48.97
517458.97,9219226.73,48.97
519775.81,9217297.91,49.00
515241.71,9214649.32,49.03
482811.08,9202728.27,49.03
516319.30,9218630.42,49.06
517206.27,9218570.67,49.07
515429.47,9214648.72,49.08
484660.64,9207160.87,49.09
483739.45,9204563.45,49.11
520011.93,9219119.92,49.12
482804.49,9205875.66,49.13
517667.88,9216496.88,49.14
504396.10,9217852.10,49.14
510576.16,9217859.14,49.14
519126.76,9216955.82,49.14
518815.26,9216794.54,49.16
520595.86,9218240.43,49.18
518054.16,9219460.55,49.18
481888.86,9203133.77,49.21
517464.86,9216030.48,49.22
519431.33,9217412.14,49.23
503212.76,9217845.69,49.23
520128.44,9219036.04,49.23
481891.79,9202581.34,49.23
516362.00,9214651.22,49.24
516774.99,9215570.21,49.25
481415.67,9206020.14,49.27
506468.97,9216939.29,49.28
484665.94,9203089.37,49.28
507584.30,9217395.17,49.30
519359.81,9217601.23,49.31
517025.62,9218479.26,49.33
483742.27,9201948.99,49.33
519300.16,9219115.64,49.35
482352.67,9203331.24,49.35
484664.03,9203286.68,49.36
504225.90,9217391.20,49.37
520302.09,9218601.56,49.40
517924.15,9218941.88,49.40
518973.40,9216874.47,49.41
517941.60,9219472.72,49.41
481887.57,9208511.95,49.42
477024.66,9227723.70,49.46
482351.67,9203139.32,49.49
520086.43,9219525.24,49.55
518102.93,9219554.87,49.56
482350.61,9201422.65,49.57
518281.71,9219128.35,49.58
481402.68,9211196.92,49.59
484051.56,9224737.47,49.61
502357.52,9218313.21,49.64
519958.56,9218427.60,49.64
518993.19,9219485.48,49.69
513192.87,9214644.54,49.70
519536.66,9217692.40,49.73
519598.79,9218761.79,49.73
500795.25,9216003.40,49.77
505481.38,9216936.12,49.77
520040.28,9217417.12,49.77
485134.91,9206603.29,49.77
518244.67,9219428.61,49.77
520417.88,9218149.04,49.78
519204.13,9216954.76,49.81
515954.25,9216493.24,49.82
519786.38,9218341.27,49.82
501970.41,9216471.33,49.83
520110.12,9217467.80,49.84
521489.30,9219205.24,49.85
483743.45,9201579.42,49.86
520241.32,9218056.72,49.87
518103.18,9219035.57,49.88
521302.02,9218064.96,49.89
505611.12,9217400.70,49.90
518815.74,9219398.12,49.90
516714.14,9216488.64,49.93
482819.93,9200516.72,49.93
516837.15,9215117.89,49.94
517481.47,9216496.35,49.94
516633.97,9217872.71,49.94
517042.61,9217879.22,49.94
519070.65,9218488.56,49.95
515187.41,9216486.42,49.96
506666.99,9216938.31,49.96
519228.32,9219253.50,49.96
518455.30,9217145.24,49.98
519147.99,9219036.50,49.98
519590.06,9216953.79,49.99
518239.69,9216497.85,50.02
517667.79,9216025.39,50.03
517060.44,9216033.23,50.07
519926.94,9219444.62,50.07
484217.09,9198923.65,50.07
520597.48,9219012.34,50.07
516168.33,9216954.76,50.08
484229.18,9202456.33,50.08
478206.56,9229506.61,50.10
522372.09,9220167.55,50.11
519170.28,9219573.23,50.13
503689.75,9216937.44,50.14
522185.92,9220075.93,50.14
480949.11,9206061.56,50.15
518828.10,9219328.97,50.16
520403.92,9219684.66,50.18
517871.10,9216022.90,50.19
522388.09,9217595.92,50.20
519397.20,9216953.70,50.22
515849.11,9214181.60,50.23
483298.52,9205861.84,50.24
521063.41,9219503.11,50.25
519425.18,9219221.96,50.25
520721.18,9219846.20,50.27
508839.52,9218322.62,50.28
519450.40,9217126.67,50.28
481406.84,9210788.88,50.28
481890.58,9208883.02,50.33
521322.07,9219117.59,50.34
519865.92,9219926.06,50.34
482819.03,9200888.17,50.36
507784.41,9217396.60,50.41
518638.11,9217236.42,50.41
516483.84,9218715.64,50.41
483740.57,9201023.51,50.42
505803.87,9218320.72,50.44
518265.99,9219637.25,50.45
515691.53,9215102.99,50.47
515231.71,9214176.84,50.48
482815.66,9199782.48,50.48
502644.78,9217388.09,50.52
521994.03,9219463.93,50.52
502548.35,9216465.20,50.54
521127.20,9218506.68,50.55
505569.82,9217861.86,50.57
503011.28,9217846.24,50.59
522998.29,9218424.77,50.59
516174.06,9214648.95,50.61
522897.82,9217849.32,50.61
516552.17,9214654.03,50.62
521776.95,9218813.54,50.63
517621.17,9219308.26,50.65
521656.57,9218770.92,50.68
521378.07,9218885.65,50.68
507515.92,9218319.93,50.69
520130.64,9218515.02,50.73
520792.54,9218982.99,50.75
510774.45,9217858.76,50.79
485140.55,9204657.21,50.84
502613.92,9217846.32,50.88
480952.73,9206251.39,50.88
521484.05,9218684.12,50.90
519887.56,9217876.05,50.91
483268.65,9206264.52,50.91
519289.55,9217042.51,50.92
515379.10,9216490.30,50.93
515028.40,9214178.69,50.95
520243.33,9217417.79,50.95
520965.30,9217898.22,50.95
520881.36,9219930.78,50.95
521304.41,9218593.49,50.98
515570.48,9216493.72,51.00
520984.91,9218946.04,51.01
483622.61,9200339.00,51.01
520987.17,9218953.19,51.03
502500.37,9216938.41,51.07
481407.33,9205038.39,51.07
521824.56,9219378.09,51.08
517295.20,9219144.27,51.09
520168.62,9216953.55,51.14
483742.38,9201394.48,51.16
521576.56,9218850.53,51.16
521656.48,9219291.98,51.17
521833.36,9218858.01,51.19
521975.77,9218775.82,51.19
484251.68,9224740.03,51.21
515988.40,9214647.71,51.22
503609.20,9217846.33,51.23
520208.78,9217000.03,51.23
520039.51,9220016.00,51.26
518281.19,9216024.90,51.33
520627.38,9217723.97,51.33
516744.23,9214655.80,51.34
522123.99,9217970.40,51.34
484227.96,9202036.93,51.35
520793.79,9217810.57,51.36
485142.94,9202357.19,51.36
482360.37,9199860.19,51.40
509316.81,9218320.77,51.41
521153.95,9219031.31,51.42
521182.19,9218919.33,51.46
503629.16,9217390.05,51.49
481893.64,9202399.24,51.50
502211.59,9217844.15,51.52
520283.87,9217551.67,51.57
520949.48,9218419.70,51.59
522958.80,9218599.24,51.60
519612.14,9217212.63,51.61
482128.65,9225183.01,51.63
518638.60,9219308.83,51.64
515803.15,9214649.00,51.69
509225.99,9217862.81,51.69
521469.93,9218148.77,51.69
483734.13,9206226.08,51.69
515762.70,9216494.54,51.70
482821.92,9197743.05,51.71
481893.43,9202031.14,51.71
477341.04,9228471.58,51.73
520064.26,9217966.55,51.74
521252.30,9219599.00,51.78
521948.37,9217881.76,51.79
518077.22,9216023.99,51.84
523783.71,9219337.77,51.85
517762.00,9218328.39,51.90
521856.58,9220433.16,51.90
508847.81,9217868.98,51.91
522527.61,9219216.71,51.93
522557.23,9217682.03,51.94
520446.34,9217418.30,51.99
516645.84,9218800.45,52.01
481413.27,9203861.18,52.05
481414.11,9209986.77,52.08
522727.51,9217765.16,52.09
504069.06,9218315.36,52.10
482353.71,9201613.37,52.10
518630.35,9219361.71,52.14
518428.08,9216498.54,52.16
500150.30,9218309.59,52.16
515437.59,9214177.21,52.18
516966.25,9215570.87,52.22
521697.03,9220350.58,52.26
505628.38,9218323.66,52.28
523287.73,9219083.22,52.28
507008.40,9218320.54,52.33
515107.49,9215109.78,52.34
510972.13,9217858.96,52.36
477495.79,9227465.30,52.41
480957.32,9204185.39,52.44
520037.89,9216908.97,52.45
522172.91,9218739.99,52.45
522166.41,9219548.37,52.48
482354.09,9204530.60,52.48
522355.41,9219126.31,52.49
518691.48,9216028.91,52.52
516810.21,9218886.38,52.52
522298.05,9218577.91,52.54
519975.55,9216952.64,52.56
522047.44,9217415.88,52.57
506270.83,9216940.02,52.58
524626.83,9219763.44,52.59
502867.75,9218309.48,52.60
509035.57,9217867.20,52.63
518431.37,9219720.81,52.63
518460.40,9219219.17,52.64
520648.42,9217420.45,52.65
515301.89,9215108.90,52.68
521439.59,9219695.11,52.69
485143.70,9202167.57,52.70
482349.41,9201231.46,52.74
519699.96,9219840.00,52.79
522012.38,9218946.73,52.81
481407.66,9204641.41,52.82
522000.48,9219982.46,52.83
523895.34,9217327.74,52.84
483850.89,9224736.18,52.86
523141.48,9217452.13,52.88
522214.66,9217504.62,52.91
484218.97,9203088.88,52.91
518486.37,9216026.64,52.93
521532.47,9220266.33,52.93
483284.47,9204325.41,52.93
484620.72,9231216.47,52.98
515643.27,9214179.14,53.00
523959.60,9217879.18,53.00
522700.55,9219308.45,53.00
518435.98,9219394.26,53.00
504003.04,9217851.47,53.01
523465.29,9217626.70,53.01
524465.76,9218137.77,53.01
522023.28,9220514.74,53.02
520815.36,9218861.78,53.03
479084.55,9228965.63,53.06
484659.41,9205021.90,53.06
481407.58,9205236.42,53.07
520456.57,9217636.75,53.09
508091.88,9217863.33,53.10
522567.12,9218668.74,53.11
523067.89,9217934.37,53.13
520379.33,9217090.82,53.14
522558.62,9220262.62,53.14
508187.16,9218324.96,53.15
524126.27,9217964.66,53.15
486846.51,9232575.18,53.16
484223.26,9201828.67,53.16
522338.26,9219634.82,53.17
482349.95,9202947.65,53.18
524081.45,9217424.63,53.19
517133.71,9219059.54,53.19
521705.19,9217235.92,53.24
519347.32,9219660.14,53.29
522464.06,9218661.60,53.30
523303.82,9217537.38,53.40
522761.70,9218632.95,53.40
482350.87,9204940.41,53.41
523153.36,9218566.79,53.44
502033.58,9217399.13,53.46
523924.35,9219915.99,53.47
502414.14,9217845.28,53.48
528812.76,9217756.15,53.48
481408.95,9204249.15,53.48
481433.96,9202702.61,53.51
505177.99,9217857.86,53.52
524459.55,9219677.96,53.52
502159.50,9216470.96,53.53
521876.01,9217324.46,53.53
484226.57,9202666.87,53.53
519783.64,9216952.51,53.55
523406.13,9218107.36,53.56
482356.53,9198108.48,53.56
482006.24,9225184.23,53.62
520364.39,9216954.58,53.65
483284.82,9200241.96,53.66
522369.97,9218704.64,53.68
523735.06,9218465.63,53.69
505875.83,9216940.08,53.73
523172.17,9218514.52,53.82
522182.34,9219034.82,53.82
523452.27,9219166.74,53.83
524455.69,9217612.58,53.84
502695.99,9218310.83,53.85
522132.38,9218494.09,53.88
522628.58,9218746.51,53.88
525082.13,9219487.35,53.90
520539.97,9220778.76,53.90
523793.64,9217796.91,53.91
525624.08,9218721.86,53.91
521801.76,9218323.44,53.91
521627.38,9219790.15,53.91
521636.10,9218236.29,53.95
481418.37,9203670.30,53.98
482347.35,9205147.50,54.00
524120.77,9219508.15,54.01
516969.26,9218972.06,54.01
503806.45,9217848.59,54.02
524269.03,9217517.97,54.02
480950.50,9204556.85,54.03
523193.73,9220074.04,54.05
515496.63,9215105.62,54.08
517735.16,9215568.90,54.11
477177.87,9227817.93,54.12
483741.64,9201209.21,54.13
525061.64,9218953.92,54.15
523870.09,9218862.62,54.16
482809.73,9202546.10,54.16
517401.00,9215114.76,54.17
522348.98,9220674.39,54.17
523626.88,9217712.80,54.18
521043.31,9220014.93,54.18
523933.09,9218433.19,54.18
502102.95,9216939.46,54.20
525006.49,9217896.86,54.20
524560.25,9219223.45,54.26
523122.15,9219000.82,54.29
473699.84,9214118.20,54.30
508999.06,9218321.85,54.33
485139.46,9203106.26,54.33
524214.78,9219043.65,54.35
521966.62,9218408.19,54.37
523951.85,9219422.46,54.37
516939.61,9214653.22,54.41
524388.42,9219133.57,54.41
527861.04,9217778.69,54.43
507897.90,9217863.33,54.44
520701.30,9220854.92,54.44
523694.97,9218772.52,54.45
525953.07,9218889.31,54.48
482822.11,9198676.43,54.50
525666.61,9217700.83,54.51
523344.17,9218533.65,54.51
484205.05,9200785.66,54.52
481893.74,9201844.76,54.52
483297.74,9198044.29,54.53
480952.95,9204371.08,54.54
482820.76,9198860.99,54.55
485050.69,9224733.75,54.57
520724.15,9217267.12,54.57
522976.80,9217370.74,54.58
524896.16,9218870.47,54.58
524290.33,9219593.17,54.59
524793.21,9219849.32,54.63
522824.89,9218333.63,54.64
526657.29,9217948.93,54.66
486505.69,9232360.25,54.69
505808.72,9217396.65,54.69
481418.75,9206214.82,54.69
522651.06,9218241.29,54.70
523236.94,9218020.81,54.72
525492.56,9217607.69,54.74
524732.02,9219312.17,54.74
519864.45,9216819.54,54.75
520554.85,9220289.79,54.75
481410.58,9204055.23,54.75
525363.81,9218081.94,54.76
524098.94,9220005.71,54.77
485137.69,9204855.38,54.77
528001.29,9217705.68,54.77
519521.73,9219747.41,54.80
509158.02,9218321.05,54.82
522792.57,9218830.82,54.82
522679.25,9219808.95,54.87
522475.96,9218150.40,54.88
506545.96,9217863.27,54.90
523907.02,9218364.51,54.92
524824.95,9217803.09,54.93
526116.46,9218972.00,54.95
482706.02,9230593.27,54.96
518616.66,9216499.60,54.99
483252.99,9224729.59,55.00
523396.36,9219656.97,55.00
525883.38,9218090.93,55.00
521814.34,9219886.55,55.02
481894.32,9202216.19,55.03
520554.98,9217181.80,55.05
525611.57,9219758.89,55.05
503410.75,9217845.70,55.06
525972.44,9219934.27,55.11
472856.63,9214118.06,55.13
525185.72,9217989.66,55.13
483281.83,9206190.96,55.13
525690.31,9218124.96,55.14
485142.62,9204263.71,55.15
527811.39,9217739.72,55.15
517924.67,9215568.23,55.17
484681.34,9200377.05,55.19
473281.24,9214116.99,55.20
525321.01,9217519.17,55.20
523523.98,9218687.88,55.21
481886.55,9204237.00,55.22
518643.71,9216110.21,55.23
520379.06,9220700.04,55.23
481888.33,9202949.52,55.23
481411.10,9205629.61,55.23
525229.74,9219038.28,55.26
524273.86,9216990.08,55.28
520210.57,9220107.06,55.28
485249.82,9224729.06,55.29
523617.24,9219252.13,55.29
524916.00,9218261.33,55.33
530276.72,9217961.92,55.38
526075.93,9218054.25,55.38
525147.40,9217433.57,55.40
523221.00,9219569.42,55.42
520245.11,9219605.53,55.45
525541.42,9218173.97,55.46
526073.07,9219459.67,55.46
524803.58,9218303.98,55.47
526278.46,9219054.06,55.49
524071.49,9218448.30,55.49
477558.49,9229111.63,55.50
518928.85,9219970.31,55.50
482204.80,9225193.01,55.52
521246.74,9217530.65,55.54
524237.00,9218531.04,55.55
522957.10,9218915.98,55.55
473068.76,9214118.31,55.56
481891.00,9209070.77,55.57
505764.11,9217862.60,55.59
525719.57,9218265.51,55.60
521420.33,9217619.59,55.62
524719.94,9218296.34,55.62
523046.56,9219483.05,55.65
525258.60,9219577.61,55.66
521854.04,9216967.47,55.68
524635.37,9218221.24,55.69
522509.14,9219720.87,55.72
484215.52,9198308.28,55.72
480952.93,9206824.79,55.73
522849.09,9219899.45,55.74
524906.48,9219398.10,55.78
524522.12,9218331.86,55.79
526849.87,9217913.27,55.79
522186.64,9220593.17,55.80
524960.12,9219934.52,55.81
480958.00,9209770.67,55.81
523532.84,9220243.44,55.82
506073.44,9216940.28,55.84
523751.45,9219828.31,55.84
526241.26,9219545.05,55.85
523572.38,9219741.47,55.86
